name,phone,latitude2,longitude2,addd
PANADERIA Y REPOSTERIA EL PARAISO,(787) 897-1820,18.2971,-66.8728,CARR 111 AVE LOS PATRIOTAS KM 3.1
COLMADO PLACITA MERCADO,(787) 757-1049,18.3657,-65.93,CALLE IMPERIAL M-1 URB PARQUE ECUESTRE
SFM BAKERY,(787) 486-2926,18.2231,-66.3813,CARR 156 KM 1.8 SALIDA HACIA BARRANQUITAS
ECONO VEGA BAJA ( PLAYA),(787) 858-7600,18.4812,-66.4044,405 AVE FELISA RINCON URB SAN DEMETRIO
EL NUEVO AMANECER,(787) 857-3295,18.1658,-66.3499,CARRIO HAYALES CARR 143 KM 53.9
COLMADO CAFETIN VALERIA,(787) 642-0378,18.4343,-66.0556,AVE A 2029 BO OBRERO
EL COLMADITO ENCANTADO,(787) 763-8857,18.3552,-66.0027,CENTRO COMERCIAL PLAZA ENCANTADA
COLMADO SANCHEZ,(787) 475-0228,18.42705,-66.48907,BERRETEAGA # 53
HIPODROMO SERVICE STATION,(787) 722-5645,18.4467,-66.0723,1319AVE FERNANDEZ JUNCOS ESQ HIPODROMO
ALMACENES & FRIGORIFICOS FLORIDA INC,(787) 822-2423,18.4456,-66.3924,CARR 140 KM 54.2 SECT FOGONES
110 WIRELESS & MAIL STATION,(787) 891-0591,18.4593,-67.0982,CARR 110 KM 1.2 BO CEIBA BAJA
SUPERMERCADO TOMMY,(787) 225-5658,18.4017,-66.0827,ESQ CALLE 15 SE CALLE 16 URB CAPARRA TERRACE
BAZAR ESTRELLA MAYOR,(787) 844-3788,18.015301,-66.612823,CALLE ESTRELLA # 86
ARROYO SERVICE STATION,(787) 839-8721,17.9684,-66.0611,113 CALLE MORSE AL LADO DEL CORREO
PANADERIA EL GALLO DE ORO,(787) 872-6838,18.4779153602073,-66.9893295013505,CARR 446 KM 5.5 BO LLANADAS
PANADERIA LA BORINQUEÑA,(787) 280-6068,18.3092,-66.9808,BO CALABAZAS CARR 119 KM 38.1
NF PETROLEUM (TOTAL SAN PATRICIO),(787) 774-6464,18.4094,-66.10397,AVE SAN PATRICIO ESQ GONZALEZ GIUSTI
COLMADO BALDIN,(787) 298-3176,18.002739,-66.589691,LOS CAOBOS CALLE ALBIZIZ # 1165
SUPERMERCADO HIPODROMO,(787) 725-5435,18.4443,-66.0723,URB HIPODROMO CALLE LA FALLETE # 807 PDA 20 SANTURCE
CARLY XTRA,(787) 870-3265,18.3542,-66.2696,CARR 165 KM 6.3 BO GALATEO
SANTA TERESA MINI MARKET,(787) 840-3731,18.026381,-66.608688,URB SANTA TERESITA CALLE NAVARRA FINAL 6028
COLMADO CAFETIN LA NUEVA OLA,(787) 871-0199,18.4812,-66.5382,CARR 146 KM 16.4 BO FRONTON CENTRO
ECONO GATE 5,(787) 890-0440,18.5025,-67.1192,CARR 110 KM 9.8 BO MALEZA ALTA
ORAC INVESTMENT CORP.,(787) 748-3825,18.4322,-66.4284,CARR 670 KM 6.8 BO ALGARROBO
PANADERIA EL CAPITOLIO INC,(787) 452-9640,18.4458,-66.6673,CARR 662 KM 1.8 BO SANTANA
PANADERIA LA UTUADEÑA,(787) 894-3028,18.2667,-66.7101,CARR 123 KM 50.1 CENTRO COMERCIAL CABRERA
EL BALCON DE GLENDA,(787) 675-6263,18.4415,-66.1191,107 AVE BARBOSA INTERIOR ESQ ISIDRA RODRIGUEZ
PLAZA MOFONGO CAFE INC,(787) 692-2999,18.4392,-66.1446,CARR ESTATAL 5 PLAZA DEL MERC LEOPOLDO FIGUEROA LO # 6 Y 7
FARMACIA CAGUAS DEGETAU,(787) 746-0776,18.2233,-66.043,AVE DEGETAU A 1 BONEVILLE TERRACE
LA MARKETA DE ANGIE,(787) 877-8434,18.3958,-67.0911,CARR 444 KM 2.1 SECTOR VERA BO CUCHILLAS
"FARMACIA DEL PUEBLO VEH, INC",(787) 733-0224,18.1831,-65.867,73 CALLE BARBOSA
SUPERMERCADO PLAZA BORINQUEN AGUADILLA,(787) 891-8640,18.4686,-67.154,BO BORINQUEN CARR 107 KM 3.0 AVE PEDRO ABIZ
JA MANA,(787) 826-1626,18.2979,-67.1585,CENTRO MULTIPLAZA BO CARACOLES CARR # 2
ESR SERVICE STATION,(787) 852-2499,18.2623,-65.654,BO CHUPACALLOS SECT INDUSTRIAL CARR # 978 KM 0.7
EL RAMAL MINI MARKET,(787) 744-4825,18.2086,-66.027,CARR 788 KM 0.3 RAMAL 761 THOMAS DE CASTRO
PEPE GANGA CORP,(787) 754-1856,18.1775,-66.1482,CENTRO COMERCIAL BERRIO
PEPE GANGA CORP,(787) 854-6868,18.4408,-66.4564,CARR # 2 MONTE REAL SHOPPING CENTER
SELECTOS JUANA DIAZ,(787) 837-6211,18.0597,-66.5088,CARR 149 CALLE TOMAS CARRION MADURO FINAL
SELECTOS SANTA ISABEL,(787) 845-0011,18.0087,-66.3853,PLAZA PRADOS DEL SUR CARR 153 PR 542 BO FELISA
FARMACIA SAN LORENZO,(787) 736-3641,18.18981,-65.96171,JOSE DE DIEGO # 51 FRENTE TERMINAL GUAGUA
COLMADO EL NUEVO FRENTE,(787) 781-8265,18.4347,-66.1167,CALLE JOSE DE D IEGO # 5 BO AMELIA
"LA VIÑA CPRC ,INC.",(787) 868-8462,18.32235,-67.17317,CARR. 411 KM. 9.2 BO.ATALAYA
CAFETERIA LA TERRAZA DE EDDIE,(787) 258-4698,18.2351,-66.0316,CALLE GOYCO TERMINAL DE CARROS PUBLICOS LOCAL # 6
PANADERIA LA NUEVA LOMA BONITA,(787) 252-2418,18.3252,-67.1308,CARR 110 KM 2.8 BO NARANJO
LA META MINI MARKET,(787) 447-1420,18.2234,-66.3772,CARR 156 KM 2.4 BO OROCOVIS CARR DE BARRANQUIT
SAMMY'S SERV STATION,(787) 896-4000,18.2928,-66.9512,CARR 435 INT 433 KM 4.5 BO MIRABALES
FARMACIA COOPERATIVA DE LARES,(787) 897-2464,18.2955,-66.8805,23 CALLE RAMON DE JESUS SIERRA
COLMADO LA FAMILIA,(787) 799-7886,18.3762,-66.2212,A-20 CALLE 3 ESTANCIAS DEL PLATA BO BUCARABONES
GAS INC,(787) 281-5599,18.4075,-66.0597,263 AVE JESUS T PIÑERO
BUNGALO LIQUOR STORE,(787) 885-1367,18.2698,-65.6435,AVE LAURO PIÑERO # 110
GASOLINERA TOTAL CUPEY ALTO,(787) 293-6699,18.3794,-66.0526,AVE SAN CLAUDIO 373 URB SAGRADO CORAZON
LOS CASTILLOS CAFETIN BAR,(787) 617-8084,18.4097,-66.0849,CALLE CAÑADA ESQ CARDONA 1172 PUERTO NUEVO
FARMACIA EL BUEN PASTOR 2,(787) 877-9922,18.3603,-67.0644,CARR 420 KM 2.2 BO VOLADORAS
SUPERMERCADO PAJONAL,(787) 822-1044,18.3877,-66.5554,BO PAJONAL CARR 641 KM 1.1
AMERICAN GASOLINE CORP,(787) 969-3497,18.471,-67.1233,CARR 459 INT 467 BO CAMACEYES
WAL MART PR,(787) 653-7779,18.0738,-66.3621,CARR 14 KM 32.5 ESQ CALLE A URB INDUSTRIAL ZONA URBANA
PANADERIA EBENEZER,(787) 280-4157,18.3464,-67.0197,CARR 446  KM 3.3 BO ROBLES
FARMACIA LA MONSERRATE,(787) 732-7744,18.2197,-66.1298,CALLE MUÑOZ RIVERA # 34 ESQ MONSERRATE
CARNICERIA LUGO,(787) 673-1137,18.0886,-67.1455,CALLE CARBONEL # 12 PLAZA DEL MERCADO 26
PANADERIA Y REP CASA BLANCA,(787) 849-4177,18.1338,-67.1129,MARGINAL CARR 2 INT 345 BO LAVADEROS
SUPERMERCADO BANI # 5,(787) 783-4833,18.4093,-66.0886,511 AVE DE DIEGO PUERTO NUEVO
COLMADO OCASIO,(787) 341-7984,18.0258,-65.9411,CARR 759 KM 5.10 BO LIZAS
FARMACIA VENUS GARDENS,(787) 761-4990,18.3713,-66.0369,VENUS GARDENS PLAZA 16 AVE ACUARIO VENUS GARDENS
RIVERA SERVICE STATION,(787) 546-7476,18.3569,-65.9005,CARR 185 KM 0.8 QUINTAS DE CANOVANAS
PLAZA LOIZA 65 INF,(787) 726-8150,18.3948,-66.0441,65 INF SHOPPING CENTER RIO PIEDRAS
COLMADO CAFETIN LOS NIETOS,(787) 306-5715,18.39,-66.4166,CARR 155 KM 59.3 BO PUGNADO ADENTRO
ALVIN FLORES ALVARADO,(787) 735-5361,18.1397,-66.2652,52 CALLE PADIAL
PANADERIA LA FAMILIA,(787) 877-3737,18.3978,-67.1284,BO PALMAR CARR 111 KM 2.5
LA NUEVA PLACITA CALDERONAS,(787) 860-6237,18.3182,-65.6601,SANTIAGO IGLESIAS PANTIN # 452
COL PANADERIA EL CINCO,(787) 736-4888,18.16576,-65.98507,CARR 181 KM 5.3 INT 765
COLMADO Y PANADERIA EL NUEVO COMIENZO,(787) 478-4726,18.1845,-66.8559,CARR.128 INT 431 KM 37.1
PALACIO VIDEO CABO ROJO,(787) 254-3327,18.0859,-67.1469,CALLE SALVADOR BRAU # 60
EXCURSIONES FARINACCI,(787) 259-8830,18.01379,-66.613716,18 CALLE ATOCHA
PANADERIA LA ESQUINA,(787) 823-2110,18.3393,-67.2509,MUÑOZ RIVERA # 23
COLMADO BAR EL RESOPLE,(787) 732-0479,18.2181,-66.1291,CARR 173 BO SUMIDERO KM 6.6 INT SEC CLEU ORTIZ
BIG ZERO CONVENIENCE,(787) 560-7000,18.3681,-67.1576,CARR 417 KM 3.2 BO GUANABANO
CHARLIE 2 MINI MARKET,(787) 732-1472,18.2547,-66.1533,CARR 173 KM 6.1 BO SUMIDERO
FARMACIA B RIOS INC,(787) 262-5454,18.4708,-66.8436,CARR # 2 KM 90 HECT 0 CARR INT BO PUENTE SEC GARZA
COMERCIAL ESPINO INC.,(787) 736-8958,18.18326,-65.9748,CARRETERA 181 KM.1 BO.QUEMADO
PARADIZO'S BAKERY II,(787) 805-6465,18.1998,-67.1349,142 CALLE SAN RAFAEL BO SALUD
MAGAR INC,(787) 753-7138,18.4162,-66.0432,AVE BARBOSA 448 ESQ GUAYAMA HATO REY
COLMADO SAN ANTONIO XTRA,(787) 895-1564,18.4416,-66.9359,CARR 113 KM 14.0 INT AVE MONS CALLE J PEREZ
BODEGA MARQUEZ,(787) 891-2050,18.4672,-67.0756,CARR 466 KM 6.1 BO GUERRERO
WAL-MART PUERTO RICO- UTUADO,(787) 653-7779,18.2675,-66.7117,NUM 9 CALLE CENTRO GUBERNAMENT
SUPERMERCADO GELABERT,(787) 873-7193,18.0403,-66.9454,CARR 121 KM 4.8 MAGINAS
FARMACIA LESMARIE,(787) 784-3225,18.4169,-66.1469,HA 3 AVE ANTONIO PAOLI 7MA SECC LEVITTOWN
BARINAS MINI MARKET,(787) 479-6894,18.0133,-66.8435,BO BARINAS CARR 335 KM 33 CALLE ANDRES LEON
COLMADO BRISAS DE LA MONTAÑA,(787) 857-1187,18.2457,-66.3116,CARR 771 KM 9.1 BO BARRANCAS
COLMADO Y PANADERIA NERAK,(787) 830-6240,18.3821,-66.957,CARR 497 KM 4 BO PLANAS
PALACIO VIDEO  BOQUERON,(787) 254-3327,18.0247,-67.1489,CARR 101 INT 301
PALACIO VIDEO AÑASCO,(787) 826-6918,18.2817,-67.1386,65 INF # 29
R&M INVEST AND BUSINESS INC/PUMA SAN MAR,(787) 814-1333,18.2726,-66.7113,CARR 123 KM 56.0 BO SALTO ABAJO
SUPERMERCADO LA FAVORITA INC,(787) 852-4525,18.1641,-65.748,CARR # 3 KM 71.4 PUNTA SANTIAGO
XTREME BAKERY,(787) 849-2922,18.1415,-67.1252,CALLE JULIO PEREZ IRIZARRY # 2
EJ SERVICE STATION,(787) 852-5246,18.1238,-65.82,BO CATAÑO CARR # 3 KM 83.8
ROBLES BAKERY,(787) 829-0605,18.1643,-66.7235,55 RODULFO GONZALEZ
SEP SHELL SERVICE,(787) 762-2675,18.4028,-65.9781,AVE SANCHEZ OSORIO # 150 VILLA FONTANA PARK
SUPERMERCADO ROBERT MARTINEZ,(787) 829-2475,18.1636,-66.7236,CALLE CONCORDIA # 7
COLMADO LA BODEGUITA,(787) 872-9600,18.5006,-67.0294,AVENIDA LA MELA #174
TURABO PIZZA,(787) 745-0333,18.239,-66.0498,AVE RIGMENTO # 295 URB VALLE TOLIMA
COLMADO TOMA Y DAME,(787) 833-6192,18.2422,-67.1202,CARR 108 KM 6.5 BO LEGUISAMO
GUANO'S BAR,(787) 453-5907,18.2014,-67.1492,RAMON MARTINEZ 173 BO DULCES LABIOS
PLAZA MAROLIN,(787) 241-0844,18.443,-66.0466,2206 CALLE GILBERTO MONROIG ESQ JUNCOS
KLF INC (LA MINA GAS),(787) 594-2425,18.4088,-66.2308,CARR # 2 KM 19.6 BO CANDELARIA
LA VIRGENCITA GAS INC,(787) 796-8213,18.4107,-66.2554,CARR # 2 KM 22.2 SECTOR LA VIRGENCITA
COLMADO DON RAMON,(787) 314-1748,18.3388,-66.3763,CARR # 159 KM 5.0 BO UNIBON
EL CAÑON BAKERY,(787) 485-0597,18.1652,-66.3096,CARR 162 KM 6.6 BO HELECHAL
COLMADO BAR JACANA,(787) 894-7644,18.2932,-66.7182,CARR 622 KM 3.0 SECT JACANA BO CAGUANA
COLMADO HERNANDEZ,(787) 739-9698,18.201,-66.1753,CARR 782 KM 4.3 BO CEIBA
PANADERIA EBENEZER,(787) 818-0425,18.3856,-67.1152,URB LOMAS VERDES CALLE ESMERALDA # 23
DON REY CIGAR,(787) 241-8605,18.4084,-66.1053,SAN PATRICIO MALL SEGUNDO NIVEL FRENTE CINEMA
PLANAS GAS STATION INC,(787) 896-5027,18.3865,-66.9712,CARR 446 INT 457 KM 6.7 CRUCE DE PLANAS Y ROBLES
SUP FAM COOP EL JOSCO,(787) 870-4068,18.3632,-66.2569,CALLE 8 # 289 BO GALATEO SECTOR VILLA EL JOSCO
24 SEVEN STORES PIÑERO,(787) 772-4640,18.4074,-66.062,AVE PIÑERO # 286 ESQ LAS MARIAS HATO REY
24 SEVEN STORES CONDADO,(787) 772-4640,18.4541,-66.0639,AVE ASHFORD # 1472 ASHFOR GALLERY CENTER
24 SEVEN CESAR GONZALEZ,(787) 772-4640,18.419,-66.0667,CALLE TNT CESAR GONZALEZ # 400 ESQ ELEONOR ROOSEVELT
COLMADO BAR EL ANGEL,(787) 424-0575,18.3947,-66.0795,C/ 54 SE # 1229 REPARTO METROPOLITANO
FARMACIA PROFESIONAL,(787) 601-8117,18.162,-66.7243,CALLE DR BARBOSA  # 22
COLMADO LOPEZ,(787) 510-3231,18.3979,-67.13,CARR 125 KM 0.6 BO PALMAR
COROZO HEALTH CENTER,(787) 807-1414,18.4481,-66.3415,CARR 690 KM 3.2 BO SABANA HOYOS
FARMACIA AMIGA VILLA FONTANA,(787) 257-1444,18.4034,-65.978,CENTRO COMERCIAL VILLA FONTANA AVE SANCHEZ OSORIO
COLMADO REYNID,(787) 538-5277,18.1263,-67.0759,CARR 330 KM 1.1 BO DUEY BAJO
LA PARRILLA BURGER & PIZZA,(787) 862-5200,18.3258,-66.4082,17 CALLE PRINCIPAL
COLMADO CAFETIN EL RECUERDO,(787) 347-3741,18.3925,-67.1191,375 JESUS RAMOS FRENTE A CEMENTERIO MUNICIPAL
FARMACIA JIREH,(787) 882-7900,18.4407,-67.1238,CARR # 2 KM 122 BO CAIMITAL ALTO
ESTACIONES DE SERVICIO UNIDAS,(787) 897-2657,18.2636,-66.8545,CARR 129 KM 12.3 BO BUENOS AIRES SECT LA AMERICA
ESTACION DE SERVICIOS UNIDOS INC,(787) 881-2130,18.4348,-66.62,CARR # 2 BO CANDELARIA SECT BALLAJA
PANADERIA EL EXPRESSO,(787) 884-9217,18.3673,-66.4759,CARR 149 KM 9.4 BO HATO VIEJO
LA TERRAZA,(787) 736-2061,18.13535,-65.9827,BO QUEBRADA HONDA KM 10 HM 6 CARR 181
RIO JUEYES C & C,(787) 803-2745,18.0256,-66.3376,BO RIO JUEYES PARC NUEVAS MARIANO COLON # 721
PANADERIA Y REPOSTERIA LOS HERMANOS II,(787) 235-1924,18.3511,-66.9551,CARR 119 KM 28.6 BO HOYAMALA
HERNANDEZ BAKERY,(787) 254-5532,18.0876,-67.1322,CARR 102 KM 21.9 BO MONTE GRANDE
POZAS MINI MARKET,(787) 280-0611,18.2034,-67.034,CARR 497 KM 1.1 SECT FELICIANO BO POZAS
SHELL COUNTRY CLUB,(787) 688-6635,18.4157,-65.9888,AVE CAMPO RICO ESQ BALDORIOTY DE CASTRO
PANADERIA Y REPOSTERIA EL COROZO,(787) 859-3232,18.3377,-66.3221,CARR 159 COROZAL SOPPING VILLAGE KM 13.2
JV CONVIENIENCE STORE INC,(787) 252-2511,18.3797,-67.197,AVE NATIVO ALERS DESVIO SUR
ESDRAS SPORT BAR,(787) 284-1079,18.016684,-66.61438,# 44 CALLE ATOCHA ESQ TRICOCHE
COLMADO EL PINO,(787) 847-0166,18.1388,-66.4678,BO EL PINO CARR 151 KM 3.2
XTREME BAKERY,(787) 851-9124,18.0924,-67.1619,CARR 102 KM 18.3 BO PARABUEYON
ALEMAN BAKERY,(787) 737-8124,18.2673,-65.9457,CARR 944 KM 2.4 BO HATO NUEVO
PLACITA LA FAMOSA,(787) 869-6014,18.2823,-66.2691,CARR 152 KM 16.3 BO CEDRO ABAJO
CAFETERIA TITO INC,(787) 345-1283,18.4359,-66.4065,CARR 155 KM 65.6 INT 670 BO ALGARROBO
CIALES VIDEO CLUB,(787) 871-4935,18.3339,-66.4681,CALLE DE DIEGO # 73
GAS MAX INC,(787) 765-5935,18.3998,-66.0187,AVE SIMON MADERA # 7 ZONA INDUSTRIAL VILLA PRADES
AMERICAN GASOLINE CATAÑO,(787) 259-3556,18.4542,-66.1446,CARR 165 KM 3.2 BO PALMAS
MARICAO M & M AND LIQ,(787) 883-8444,18.3852,-66.3376,CARR 677 KM 2.1 BO MARICAO
IARYLO SERVICE STATION,(787) 747-8202,18.2984,-66.06,CARR # 1 KM 27.2 BO RIO CAÑAS
AGROCENTRO Y COLMADO EL CEMI,(787) 828-3264,18.2076,-66.5579,CARR 144 KM 9.6 BO COABEX
EL RESUELVE,(787) 202-7871,17.9719,-66.0631,JARD DE LAFAYETTE G12 CALLE O
CRAZY CHICKEN,(787) 701-8888,18.3727,-65.9479,CALLE YUNQUESITO LOMAS DE CAROLINA
EL DORADO MINIMARKET,(787) 292-8866,18.392,-66.0252,CALLE DORADO 1180 BDA LOS PEÑA BO SABANA LLANA
LAS AMERICAS SERVICE STATION,(787) 824-2824,18.003761,-66.62075,AVE LAS AMERICAS ESQ MUÑOZ RIVERA
MONTE BELLO SERV STATION,(787) 854-8083,18.3716,-66.5179,CARR 642 KM 5 HM 6 BO MONTE BELLO
CONDADO CORNER LIQUOR + FOOD,(787) 725-3844,18.4546,-66.0725,67 AVENIDA CONDADO  ESQ SANTIAGO IGLESIAS
HERNANDEZ SERVICE CENTER,(787) 383-4638,18.4268,-66.1457,CARR 869 KH 0.9 BO PALMAS
FARMACIA LIANA,(787) 366-3299,18.0193,-66.5285,LA FE PLAZA CARR 510 KM 2.9 BO SABANA LLANA
EL QUISQUEYANO,(787) 469-5034,18.1493,-65.8283,CALLE FRANCISCO VEGA KIOSCO # 35 PLAZA DEL MERCADO
CARLY EXTRA,(787) 796-3360,18.3327,-66.33,BO HIGUILLAR # 197 CARR 696
FARMACIA PERPETUO SOCORRO,(787) 877-8100,18.3955,-67.1153,147 CALLE BARBOSA
SUPERMERCADO CENTRO AHORRO,(787) 730-9090,18.3619,-66.2079,CARR 829 KM 1.5 BO ORTIZ
GUARINA BAKERY # 2,(787) 483-7373,17.998753,-66.636118,RAMAL # 2 BO PAMPANOS
TOTAL CHAVES & CHAVES CORP,(787) 789-4536,18.3299,-66.0993,CARR # 1 KM 20 LA MUDA
PANADERIA Y REP SEÑORIAL 65,(787) 399-8188,18.3976,-66.0032,AVE 65 INF 1138 ITURREGUI PLAZA LOCAL # 15
JR CIGAR SHOP,(787) 387-9203,18.3764,-65.8824,THE OUTLET ROUTE 66 18400 STAR ROAD
FARMACIA MEDICAL SOLUTIONS,(787) 875-7016,18.23176,-66.26298,CARR 779 KM 7.7 BO PALOMAS
LAS DELICIAS DE MI BARRIO,(787) 223-1935,18.3383,-65.9565,CARR 853 KM 5.0
VIDEO # 1,(787) 895-4035,18.4706,-66.9346,CALLE SOCORRO # 58
PAN LA FAMILIA REP CAFE,(787) 206-6019,17.9962,-66.3411,BO PEÑUELAS CARR PR 543 KM 2.0
FI 413 CORP,(787) 737-2777,18.2696,-65.9653,CARR 181 KM 22.9 BO CELADA
FARMACIA TU SALUD,(787) 818-1480,18.3656,-67.0548,CARR 111 KM 11.5 BO CAPA
EL PUNTO DE EFI,(787) 856-7152,18.0355,-66.8334,CARR 127 KM 4.6 BO JACANAS
COLMADO MEJIAS,(787) 263-1149,18.1399,-66.1966,CARR 7729 KM 0.7 BO HONDURAS
COLMADO MVP,(787) 875-5024,18.2115,-66.2478,CARR 156 RAMAL 776 KM 0 HM 6
MOTHER & SON ADMINISTRATION,(787) 403-4545,18.0456,-65.8743,CARR 901 KM 1.3
COLMADO BAR CHIRO,(787) 839-0190,17.9849,-66.0019,CARR #3 BARRIO PROVIDENCIA CALLE LAS FLORES # 183
SUPERMERCADO EL REAL,(787) 473-9669,18.063095,-66.557007,PLAZA REAL ANON CARR 511 KM 2.0 COTO LAUREL
SUPERETTE LA VEGA,(787) 847-8319,18.1289,-66.4887,URB LA VEGA CARR 151 CALLE 2 C 2
SERVICENTRO FAJARDO INC.,(787) 307-9000,18.3167,-65.6505,CARR 3 KM 47.8
PALMER BAKERY,(787) 827-3266,18.2527,-66.9911,CALLE PALMER # 3
AGUAS MARINAS LIQUOR STORE,(787) 835-7771,18.0052,-66.7728,CALLE CARIBE # 999 BO PLAYA
SM LOS PINOS INC.,(787) 815-0550,18.4479,-66.6555,ZONA INDUSTRIAL BARRIO SANTANA
CANCEL SERVICE STATION,(787) 899-0641,17.9937,-66.9737,CARR 116 KM 14.0 BO CUESTA BLANCA
DON MIGUEL CASH & CARRY,(787) 835-5376,18.0585,-66.7701,BO BARRERO CARR # 132 KM 5.4 PUENTE ALONSO
TO GO STORES # 43 STA ROSA GUAYNABO,(787) 780-2657,18.3595,-66.11695,CARR 837 KM 0.8 SANTA ROSA
TO GO STORE # 41,(787) 798-6434,18.1517,-65.8104,AVE . FONT MARTEO # 251
TO GO ST0RES # 40 TOA BAJA,(787) 780-2657,18.4113,-66.2365,CARR # 2 KM 20.2 BO CANDELARIA
MONCHOS COFFEE SHOP,(787) 747-5130,18.1862,-66.0754,BO BEATRIZ SECT LOS PANES CARR # 1 KM  44.0
FARMACIA EL CENTRO,(787) 897-3340,18.2899,-66.8901,CARR 111 KM 1.0 CRUCE ALTAMIRA
FARMACIA CAGUAS CENTRO,(787) 383-7839,18.2349,-66.0303,DR. GOYCO # 10
"FARMACIA DARIAN, INC",(787) 288-3050,18.3964,-66.2327,1000 LA FUENTE SHOPPING CENTER SUITE 13
FARMACIA PROFESIONAL ALEMAN INC,(787) 258-3880,18.2278,-66.0259,CUADRANGEL MEDICAL CENTER  AVE LUIS MUÑOZ MARIN
MINIMOU INC / ESTACION SHELL,(787) 795-2880,18.4544,-66.1875,AVE BOULEVARD CENT COM LAGO VISTA LEVITOWN
COLMADO RODRIGUEZ MATOS INC,(787) 868-3364,18.3721,-67.2252,PARCELAS MATIAS CARR 115 KM 19.3 INT BO RIO GRANDE
BOSQUE BELLO SERVICE STATION,(787) 568-5750,18.3748,-66.692,CARR 10 KM 75.0 BO HATO VIEJO
MKN CORP (ESTACION DE GASOLINA),(787) 859-6006,18.3327,-66.33,BO DOS BOCAS CARR 159 12.1
GAUCHO BURGUER,(787) 780-1588,18.3655,-66.1901,URB REXVILLE CALLE 38 BLG BB 28
SUPER NATIVO & MINI MARKET,(787) 478-1323,18.3831,-65.9612,CALLE ULIZE ORTIZ # 99 URB CEVERO QUIÑONES
RALPH FOOD WAREHOUSE # 10,(787) 733-0959,18.3292,-65.6606,CARR 3 3 KM 45.5 BO QUEBRADA
IGNITE CORP,(787) 941-9967,18.019,-66.8717,BO SUSUA SECTOR CUATRO CALLES
IGNITE CORP,(787) 941-9967,18.019,-66.8717,BO SUSA SECTOR CUATRO CALLES
OBDURARE LLC,(787) 725-4568,18.4518,-66.0823,816 AVE FERNANDEZ JUNCOS
UTUADO MINI MARKET CORP,(787) 894-0171,18.2666,-66.7005,AVE FERNANDO L GARCIA # 305
CAFE COLMADO GIAN,(787) 896-3944,18.3855,-67.0183,CARR 445 KM 5.6 BO SALTOS
PANADERIA LA CANDELARIA,(787) 265-9595,18.2012,-67.1362,CALLE LA CANDELARIA # 152 ESTE
PUMA VEGA BAJA # 2/ VP PETROLEUM,(787) 717-5574,18.4459,-66.3786,CARR # 2 INT 155 BO RIO ABAJO FRENTE A CENT COM
PUMA VEGA BAJA,(787) 717-5574,18.4456,-66.3783,CARR 2 KM 38.1
SUPERMERCADO MORALES INC,(787) 720-2990,18.3556,-66.0756,101 CALLE MARGINAL BORINQUEN GARDEN
FARMACIA REY # 7,(787) 765-7020,18.3995,-66.051,CALLE BROMBAUGH # 51 ESQ DEL PILAR RIO PIEDRAS
FARMACIA REY # 11,(787) 275-4200,18.4413,-66.1192,AVENIDA BARBOSA # 115
SHELL PALMA REAL,(787) 285-3838,18.14404,-65.80779,CARR PR -3  KM 78.4 BO RIO ABAJO
PANADERIA RINCON,(787) 739-0050,18.1482,-66.1631,CARR 171 KM 4.1 BO RINCON
CERTENEJAS BAKERY,(787) 739-6400,18.1957,-66.1225,CARR 172 KM 8.7 BO BAYAMON
MAMEYES CASH CARRY,(787) 828-3693,18.2997,-66.5945,CARR 140 KM 39.6 BO MAMEYES
THE MINI SHOP,(787) 616-5065,18.4276,-66.0575,EDIFICIO 221 PLAZA PONCE DE LEON AVE SUITE C-4
FAVIOS SPORT BAKERY,(787) 516-0157,18.2507,-66.3947,CARR . 155      KM 32.5 BO GATO
GA SERVICE STATION CORP,(787) 869-1570,18.2877,-66.2544,CARR 152 KM 18.9 BO ANONES
PLAZA TU SUPERMERCADO,(787) 839-8833,17.9719,-66.0664,CARR # 3 KM 131.4
PUMA AVE FRAGOSO,(787) 717-5574,18.3924,-65.9709,AVE JM FRAGOSO ESQ FIDALGO  VILLA CAROLINA
FARMACIA DEL POZO INC,(787) 854-2041,18.4175,-66.4818,CARR 149 KM 2.1 INT 668 BDA CORDOVA DAVILA
REDELAN COMPUTER,(787) 837-2470,18.052305,-66.505127,60 MUÑOZ RIVERA
PANADERIA ARCO IRIS,(787) 207-9840,18.2638,-66.5715,CARR 140 KM 13.8 BO MAMEYES
LOS BUENOS AMIGOS,(787) 812-7704,18.038967,-66.656654,3414 CALLE SOLEDAD LLORENS URB LAS DELICIAS
RAMOS J MORALES INC/SUP Y CAFE BORINQUEN,(787) 852-2119,18.1599,-65.8252,URB MABU CALLE 2 B-1
COLMADO CAFETIN LINK,(787) 286-0439,18.1867,-66.0192,CARR EST NO 788 KM 5.9 BO TOMAS DE CRISTO
RIO BLANCO BAKERY,(787) 453-4244,18.2187,-65.7867,CARR # 31 KM 94 RIO BLANCO
EXCLUSIVE HEALTH  FAMILY PHARMACY,(787) 826-2545,18.2817,-67.1434,65 INFANTERIA 67 SUITE 101
TOTAL TAPIA,(787) 727-8700,18.4517,-66.0614,CALLE LOIZA 2026  ESQ TAPIA
HUMACAO SUPERMARKET INC,(787) 852-0415,18.1504,-65.8245,CALLE FONT MARTELO ESQ ANTONIO LOPEZ
FARMACIA REY # 12,(787) 982-6969,18.0524,-66.5053,CALLE TAPIA # 300 ESQ GILBERTO MONROIG
